TransactionID,CustomerID,Product,Date
10177,C107,rau cải,2025-08-15
10178,C104,xà phòng,2025-08-06
10178,C104,nước mắm,2025-08-06
10178,C104,nước ngọt,2025-08-06
10178,C104,mì gói,2025-08-06
10178,C104,bột giặt,2025-08-06
10178,C104,rau cải,2025-08-06
10179,C192,bột canh,2025-08-24
10179,C192,nước mắm,2025-08-24
10179,C192,sữa chua,2025-08-24
10179,C192,nước ngọt,2025-08-24
10179,C192,thịt heo,2025-08-24
10179,C192,mì gói,2025-08-24
10179,C192,gạo,2025-08-24
10179,C192,rau cải,2025-08-24
10180,C189,cà phê,2025-08-11
10180,C189,cá basa,2025-08-11
10180,C189,nước mắm,2025-08-11
10180,C189,bánh mì,2025-08-11
10180,C189,bánh tráng,2025-08-11
10180,C189,sữa tươi,2025-08-11
10180,C189,gạo,2025-08-11
10181,C127,cà phê,2025-08-29
10181,C127,bánh ngọt,2025-08-29
10181,C127,bánh quy,2025-08-29
10181,C127,nước ngọt,2025-08-29
10181,C127,thịt heo,2025-08-29
10181,C127,mì gói,2025-08-29
10182,C177,dầu ăn,2025-08-07
10182,C177,xà phòng,2025-08-07
10182,C177,muối,2025-08-07
10182,C177,bánh quy,2025-08-07
10182,C177,bánh mì,2025-08-07
10182,C177,nước ngọt,2025-08-07
10182,C177,sữa tươi,2025-08-07
10182,C177,rau cải,2025-08-07
10183,C144,dầu ăn,2025-08-17
10183,C144,nước mắm,2025-08-17
10183,C144,bánh mì,2025-08-17
10183,C144,thịt heo,2025-08-17
10183,C144,nước suối,2025-08-17
10183,C144,sữa tươi,2025-08-17
10183,C144,gạo,2025-08-17
10184,C188,bột canh,2025-08-06
10184,C188,cà phê,2025-08-06
10184,C188,nước mắm,2025-08-06
10184,C188,sữa chua,2025-08-06
10184,C188,bánh quy,2025-08-06
10184,C188,bánh mì,2025-08-06
10184,C188,đường,2025-08-06
10184,C188,nước ngọt,2025-08-06
10184,C188,nước suối,2025-08-06
10184,C188,sữa tươi,2025-08-06
10184,C188,mì gói,2025-08-06
10184,C188,gạo,2025-08-06
10185,C151,cà phê,2025-08-16
10185,C151,nước mắm,2025-08-16
10185,C151,trứng gà,2025-08-16
10185,C151,bánh quy,2025-08-16
10185,C151,bánh mì,2025-08-16
10185,C151,đường,2025-08-16
10185,C151,thịt heo,2025-08-16
10185,C151,sữa tươi,2025-08-16
10185,C151,gạo,2025-08-16
10186,C163,dầu ăn,2025-08-08
10186,C163,nước mắm,2025-08-08
10186,C163,sữa chua,2025-08-08
10186,C163,bánh quy,2025-08-08
10186,C163,bánh mì,2025-08-08
10186,C163,đường,2025-08-08
10186,C163,nước suối,2025-08-08
10186,C163,sữa tươi,2025-08-08
10186,C163,gạo,2025-08-08
10187,C167,cà phê,2025-08-24
10187,C167,bánh ngọt,2025-08-24
10187,C167,kẹo,2025-08-24
10187,C167,bánh quy,2025-08-24
10187,C167,bánh mì,2025-08-24
10187,C167,nước ngọt,2025-08-24
10187,C167,thịt heo,2025-08-24
10187,C167,sữa tươi,2025-08-24
10187,C167,mì gói,2025-08-24
10187,C167,gạo,2025-08-24
10188,C121,cà phê,2025-08-12
10188,C121,bánh ngọt,2025-08-12
10188,C121,nước mắm,2025-08-12
10188,C121,muối,2025-08-12
10188,C121,bánh quy,2025-08-12
10188,C121,bánh mì,2025-08-12
10188,C121,nước ngọt,2025-08-12
10188,C121,bánh tráng,2025-08-12
10188,C121,sữa tươi,2025-08-12
10188,C121,mì gói,2025-08-12
10188,C121,gạo,2025-08-12
10188,C121,rau cải,2025-08-12
10189,C195,xà phòng,2025-08-13
10189,C195,muối,2025-08-13
10189,C195,sữa chua,2025-08-13
10189,C195,nước ngọt,2025-08-13
10189,C195,thịt heo,2025-08-13
10189,C195,mì gói,2025-08-13
10189,C195,gạo,2025-08-13
10190,C189,nước mắm,2025-08-30
10190,C189,muối,2025-08-30
10190,C189,bánh quy,2025-08-30
10190,C189,bánh mì,2025-08-30
10190,C189,nước ngọt,2025-08-30
10190,C189,thịt heo,2025-08-30
10190,C189,nước suối,2025-08-30
10190,C189,sữa tươi,2025-08-30
10190,C189,mì gói,2025-08-30
10190,C189,gạo,2025-08-30
10191,C159,bột canh,2025-08-10
10191,C159,cá basa,2025-08-10
10191,C159,nước mắm,2025-08-10
10191,C159,bánh mì,2025-08-10
10191,C159,đường,2025-08-10
10191,C159,sữa tươi,2025-08-10
10191,C159,gạo,2025-08-10
10192,C101,cà phê,2025-08-23
10192,C101,cá basa,2025-08-23
10192,C101,trứng gà,2025-08-23
10192,C101,bánh quy,2025-08-23
10192,C101,nước ngọt,2025-08-23
10192,C101,thịt heo,2025-08-23
10192,C101,mì gói,2025-08-23
10192,C101,kẹo,2025-08-23
10193,C154,xà phòng,2025-08-16
10193,C154,cá basa,2025-08-16
10193,C154,nước mắm,2025-08-16
10193,C154,trứng gà,2025-08-16
10193,C154,bánh mì,2025-08-16
10193,C154,gạo,2025-08-16
10194,C161,bánh ngọt,2025-08-11
10194,C161,bánh quy,2025-08-11
10194,C161,nước ngọt,2025-08-11
10194,C161,mì gói,2025-08-11
10194,C161,gạo,2025-08-11
10194,C161,rau cải,2025-08-11
10195,C133,cà phê,2025-08-14
10195,C133,bánh ngọt,2025-08-14
10195,C133,nước mắm,2025-08-14
10195,C133,bánh mì,2025-08-14
10195,C133,nước ngọt,2025-08-14
10195,C133,sữa tươi,2025-08-14
10195,C133,bột giặt,2025-08-14
10195,C133,mì gói,2025-08-14
10195,C133,gạo,2025-08-14
10196,C130,dầu ăn,2025-08-11
10196,C130,cà phê,2025-08-11
10196,C130,sữa chua,2025-08-11
10196,C130,bánh quy,2025-08-11
10196,C130,bánh mì,2025-08-11
10196,C130,nước ngọt,2025-08-11
10196,C130,sữa tươi,2025-08-11
10196,C130,mì gói,2025-08-11
10197,C145,xà phòng,2025-08-05
10197,C145,nước mắm,2025-08-05
10197,C145,kẹo,2025-08-05
10197,C145,sữa chua,2025-08-05
10197,C145,bánh quy,2025-08-05
10197,C145,nước ngọt,2025-08-05
10197,C145,gạo,2025-08-05
10197,C145,rau cải,2025-08-05
10198,C137,cà phê,2025-08-14
10198,C137,nước mắm,2025-08-14
10198,C137,trứng gà,2025-08-14
10198,C137,muối,2025-08-14
10198,C137,bánh quy,2025-08-14
10198,C137,nước ngọt,2025-08-14
10198,C137,thịt heo,2025-08-14
10198,C137,mì gói,2025-08-14
10198,C137,gạo,2025-08-14
10198,C137,rau cải,2025-08-14
10199,C134,cà phê,2025-08-06
10199,C134,sữa chua,2025-08-06
10199,C134,bánh quy,2025-08-06
10199,C134,bánh mì,2025-08-06
10199,C134,nước ngọt,2025-08-06
10199,C134,thịt heo,2025-08-06
10199,C134,nước suối,2025-08-06
10199,C134,sữa tươi,2025-08-06
10199,C134,mì gói,2025-08-06
10200,C109,cà phê,2025-08-30
10200,C109,cá basa,2025-08-30
10200,C109,bánh quy,2025-08-30
10200,C109,bánh mì,2025-08-30
10200,C109,bánh tráng,2025-08-30
10200,C109,sữa tươi,2025-08-30
10200,C109,kẹo,2025-08-30
10201,C160,cà phê,2025-08-17
10201,C160,cá basa,2025-08-17
10201,C160,bánh quy,2025-08-17
10201,C160,nước ngọt,2025-08-17
10201,C160,bánh tráng,2025-08-17
10201,C160,nước rửa chén,2025-08-17
10201,C160,sữa tươi,2025-08-17
10201,C160,mì gói,2025-08-17
10201,C160,rau cải,2025-08-17
10202,C167,cà phê,2025-08-28
10202,C167,cá basa,2025-08-28
10202,C167,nước mắm,2025-08-28
10202,C167,kẹo,2025-08-28
10202,C167,bánh quy,2025-08-28
10202,C167,nước ngọt,2025-08-28
10202,C167,nước suối,2025-08-28
10202,C167,mì gói,2025-08-28
10202,C167,gạo,2025-08-28
10203,C107,xà phòng,2025-08-04
10203,C107,cà phê,2025-08-04
10203,C107,nước mắm,2025-08-04
10203,C107,kẹo,2025-08-04
10203,C107,muối,2025-08-04
10203,C107,bánh quy,2025-08-04
10203,C107,bánh mì,2025-08-04
10203,C107,nước ngọt,2025-08-04
10203,C107,sữa tươi,2025-08-04
10203,C107,mì gói,2025-08-04
10203,C107,gạo,2025-08-04
10204,C121,bột canh,2025-08-03
10204,C121,trứng gà,2025-08-03
10204,C121,bánh mì,2025-08-03
10204,C121,nước ngọt,2025-08-03
10204,C121,bánh tráng,2025-08-03
10204,C121,sữa tươi,2025-08-03
10204,C121,mì gói,2025-08-03
10205,C107,dầu ăn,2025-08-25
10205,C107,cà phê,2025-08-25
10205,C107,bánh ngọt,2025-08-25
10205,C107,bánh quy,2025-08-25
10205,C107,đường,2025-08-25
10205,C107,nước ngọt,2025-08-25
10205,C107,bánh tráng,2025-08-25
10205,C107,mì gói,2025-08-25
10205,C107,gạo,2025-08-25
10206,C171,cà phê,2025-08-06
10206,C171,nước mắm,2025-08-06
10206,C171,trứng gà,2025-08-06
10206,C171,bánh quy,2025-08-06
10206,C171,bánh mì,2025-08-06
10206,C171,đường,2025-08-06
10206,C171,bánh tráng,2025-08-06
10206,C171,nước ngọt,2025-08-06
10206,C171,nước suối,2025-08-06
10206,C171,mì gói,2025-08-06
10206,C171,gạo,2025-08-06
10207,C152,bột canh,2025-08-10
10207,C152,nước mắm,2025-08-10
10207,C152,bánh mì,2025-08-10
10207,C152,nước suối,2025-08-10
10207,C152,gạo,2025-08-10
10208,C140,dầu ăn,2025-08-02
10208,C140,xà phòng,2025-08-02
10208,C140,cá basa,2025-08-02
10208,C140,nước mắm,2025-08-02
10208,C140,muối,2025-08-02
10208,C140,nước ngọt,2025-08-02
10208,C140,mì gói,2025-08-02
10208,C140,gạo,2025-08-02
10209,C151,gạo,2025-08-22
10209,C151,bánh ngọt,2025-08-22
10209,C151,nước mắm,2025-08-22
10209,C151,đường,2025-08-22
10209,C151,kẹo,2025-08-22
10210,C133,dầu ăn,2025-08-02
10210,C133,bột canh,2025-08-02
10210,C133,bánh mì,2025-08-02
10210,C133,nước ngọt,2025-08-02
10210,C133,nước suối,2025-08-02
10210,C133,sữa tươi,2025-08-02
10210,C133,mì gói,2025-08-02
10210,C133,rau cải,2025-08-02
10211,C153,nước mắm,2025-08-17
10211,C153,trứng gà,2025-08-17
10211,C153,bánh mì,2025-08-17
10211,C153,nước ngọt,2025-08-17
10211,C153,thịt heo,2025-08-17
10211,C153,bánh tráng,2025-08-17
10211,C153,sữa tươi,2025-08-17
10211,C153,mì gói,2025-08-17
10211,C153,gạo,2025-08-17
10212,C103,cà phê,2025-08-27
10212,C103,bánh ngọt,2025-08-27
10212,C103,cá basa,2025-08-27
10212,C103,bánh quy,2025-08-27
10212,C103,bánh mì,2025-08-27
10212,C103,nước ngọt,2025-08-27
10212,C103,sữa tươi,2025-08-27
10212,C103,mì gói,2025-08-27
10212,C103,kẹo,2025-08-27
10213,C125,xà phòng,2025-08-19
10213,C125,nước mắm,2025-08-19
10213,C125,bánh mì,2025-08-19
10213,C125,đường,2025-08-19
10213,C125,nước ngọt,2025-08-19
10213,C125,nước suối,2025-08-19
10213,C125,sữa tươi,2025-08-19
10213,C125,mì gói,2025-08-19
10213,C125,gạo,2025-08-19
10213,C125,rau cải,2025-08-19
10214,C171,cà phê,2025-08-29
10214,C171,nước mắm,2025-08-29
10214,C171,muối,2025-08-29
10214,C171,kẹo,2025-08-29
10214,C171,bánh quy,2025-08-29
10214,C171,trứng gà,2025-08-29
10214,C171,nước rửa chén,2025-08-29
10214,C171,gạo,2025-08-29
10215,C158,bột canh,2025-08-06
10215,C158,dầu ăn,2025-08-06
10215,C158,nước mắm,2025-08-06
10215,C158,kẹo,2025-08-06
10215,C158,bánh mì,2025-08-06
10215,C158,nước ngọt,2025-08-06
10215,C158,sữa tươi,2025-08-06
10215,C158,mì gói,2025-08-06
10215,C158,gạo,2025-08-06
10216,C142,bánh mì,2025-08-03
10216,C142,nước ngọt,2025-08-03
10216,C142,thịt heo,2025-08-03
10216,C142,nước rửa chén,2025-08-03
10216,C142,sữa tươi,2025-08-03
10216,C142,mì gói,2025-08-03
10216,C142,gạo,2025-08-03
10217,C160,dầu ăn,2025-08-22
10217,C160,bánh ngọt,2025-08-22
10217,C160,nước mắm,2025-08-22
10217,C160,bánh mì,2025-08-22
10217,C160,nước ngọt,2025-08-22
10217,C160,sữa tươi,2025-08-22
10217,C160,mì gói,2025-08-22
10217,C160,gạo,2025-08-22
10217,C160,rau cải,2025-08-22
10218,C190,dầu ăn,2025-08-28
10218,C190,cà phê,2025-08-28
10218,C190,nước mắm,2025-08-28
10218,C190,kẹo,2025-08-28
10218,C190,bánh quy,2025-08-28
10218,C190,bánh mì,2025-08-28
10218,C190,nước ngọt,2025-08-28
10218,C190,sữa tươi,2025-08-28
10218,C190,bột giặt,2025-08-28
10218,C190,mì gói,2025-08-28
10218,C190,gạo,2025-08-28
10218,C190,rau cải,2025-08-28
10219,C167,nước mắm,2025-08-15
10219,C167,muối,2025-08-15
10219,C167,đường,2025-08-15
10219,C167,nước ngọt,2025-08-15
10219,C167,nước suối,2025-08-15
10219,C167,mì gói,2025-08-15
10219,C167,gạo,2025-08-15
10220,C189,dầu ăn,2025-08-26
10220,C189,cà phê,2025-08-26
10220,C189,nước mắm,2025-08-26
10220,C189,bánh quy,2025-08-26
10220,C189,bánh mì,2025-08-26
10220,C189,đường,2025-08-26
10220,C189,thịt heo,2025-08-26
10220,C189,sữa tươi,2025-08-26
10220,C189,mì gói,2025-08-26
10220,C189,gạo,2025-08-26
10221,C191,cá basa,2025-08-11
10221,C191,nước mắm,2025-08-11
10221,C191,bánh mì,2025-08-11
10221,C191,nước ngọt,2025-08-11
10221,C191,nước rửa chén,2025-08-11
10221,C191,sữa tươi,2025-08-11
10221,C191,mì gói,2025-08-11
10221,C191,gạo,2025-08-11
10221,C191,rau cải,2025-08-11
10222,C157,trứng gà,2025-08-15
10222,C157,bánh mì,2025-08-15
10222,C157,nước ngọt,2025-08-15
10222,C157,thịt heo,2025-08-15
10222,C157,sữa tươi,2025-08-15
10222,C157,mì gói,2025-08-15
10222,C157,bột giặt,2025-08-15
10223,C147,cà phê,2025-08-23
10223,C147,sữa chua,2025-08-23
10223,C147,bánh quy,2025-08-23
10223,C147,bánh mì,2025-08-23
10223,C147,nước ngọt,2025-08-23
10223,C147,sữa tươi,2025-08-23
10223,C147,mì gói,2025-08-23
10223,C147,bột giặt,2025-08-23
10224,C149,cà phê,2025-08-23
10224,C149,sữa chua,2025-08-23
10224,C149,bánh quy,2025-08-23
10224,C149,nước ngọt,2025-08-23
10224,C149,bánh tráng,2025-08-23
10224,C149,bột giặt,2025-08-23
10224,C149,mì gói,2025-08-23
10224,C149,kẹo,2025-08-23
10225,C156,bột canh,2025-08-11
10225,C156,cà phê,2025-08-11
10225,C156,muối,2025-08-11
10225,C156,bánh quy,2025-08-11
10225,C156,bánh mì,2025-08-11
10225,C156,nước ngọt,2025-08-11
10225,C156,sữa tươi,2025-08-11
10225,C156,mì gói,2025-08-11
10226,C158,dầu ăn,2025-08-04
10226,C158,cà phê,2025-08-04
10226,C158,nước mắm,2025-08-04
10226,C158,muối,2025-08-04
10226,C158,kẹo,2025-08-04
10226,C158,bánh quy,2025-08-04
10226,C158,nước ngọt,2025-08-04
10226,C158,mì gói,2025-08-04
10226,C158,gạo,2025-08-04
10227,C151,cà phê,2025-08-22
10227,C151,nước mắm,2025-08-22
10227,C151,sữa chua,2025-08-22
10227,C151,bánh quy,2025-08-22
10227,C151,bánh mì,2025-08-22
10227,C151,sữa tươi,2025-08-22
10227,C151,gạo,2025-08-22
10227,C151,rau cải,2025-08-22
10228,C189,cà phê,2025-08-17
10228,C189,nước mắm,2025-08-17
10228,C189,sữa chua,2025-08-17
10228,C189,bánh quy,2025-08-17
10228,C189,bánh mì,2025-08-17
10228,C189,đường,2025-08-17
10228,C189,sữa tươi,2025-08-17
10228,C189,mì gói,2025-08-17
10228,C189,gạo,2025-08-17
10229,C180,trứng gà,2025-08-12
10229,C180,bánh mì,2025-08-12
10229,C180,nước ngọt,2025-08-12
10229,C180,nước suối,2025-08-12
10229,C180,sữa tươi,2025-08-12
10229,C180,mì gói,2025-08-12
10229,C180,rau cải,2025-08-12
10230,C167,cà phê,2025-08-16
10230,C167,bánh ngọt,2025-08-16
10230,C167,trứng gà,2025-08-16
10230,C167,sữa chua,2025-08-16
10230,C167,bánh quy,2025-08-16
10230,C167,nước suối,2025-08-16
10231,C120,xà phòng,2025-08-03
10231,C120,sữa chua,2025-08-03
10231,C120,nước ngọt,2025-08-03
10231,C120,bánh tráng,2025-08-03
10231,C120,mì gói,2025-08-03
10232,C187,cà phê,2025-08-25
10232,C187,nước mắm,2025-08-25
10232,C187,bánh quy,2025-08-25
10232,C187,bánh mì,2025-08-25
10232,C187,đường,2025-08-25
10232,C187,nước ngọt,2025-08-25
10232,C187,nước suối,2025-08-25
10232,C187,sữa tươi,2025-08-25
10232,C187,mì gói,2025-08-25
10232,C187,bột giặt,2025-08-25
10233,C180,cà phê,2025-08-13
10233,C180,bánh ngọt,2025-08-13
10233,C180,sữa chua,2025-08-13
10233,C180,bánh quy,2025-08-13
10233,C180,đường,2025-08-13
10233,C180,sữa tươi,2025-08-13
10234,C149,dầu ăn,2025-08-15
10234,C149,cà phê,2025-08-15
10234,C149,bánh quy,2025-08-15
10234,C149,bánh tráng,2025-08-15
10234,C149,nước ngọt,2025-08-15
10234,C149,nước suối,2025-08-15
10234,C149,sữa tươi,2025-08-15
10234,C149,mì gói,2025-08-15
10234,C149,kẹo,2025-08-15
10235,C192,bột canh,2025-08-01
10235,C192,cà phê,2025-08-01
10235,C192,nước mắm,2025-08-01
10235,C192,bánh quy,2025-08-01
10235,C192,nước ngọt,2025-08-01
10235,C192,bánh tráng,2025-08-01
10235,C192,mì gói,2025-08-01
10235,C192,gạo,2025-08-01
10236,C161,dầu ăn,2025-08-17
10236,C161,gạo,2025-08-17
10236,C161,nước mắm,2025-08-17
10236,C161,nước ngọt,2025-08-17
10236,C161,mì gói,2025-08-17
10236,C161,bột giặt,2025-08-17
10236,C161,rau cải,2025-08-17
10237,C181,nước mắm,2025-08-14
10237,C181,bánh mì,2025-08-14
10237,C181,nước ngọt,2025-08-14
10237,C181,thịt heo,2025-08-14
10237,C181,bột giặt,2025-08-14
10237,C181,mì gói,2025-08-14
10237,C181,gạo,2025-08-14
10238,C185,bột canh,2025-08-13
10238,C185,cà phê,2025-08-13
10238,C185,nước mắm,2025-08-13
10238,C185,bánh quy,2025-08-13
10238,C185,bánh mì,2025-08-13
10238,C185,đường,2025-08-13
10238,C185,nước ngọt,2025-08-13
10238,C185,thịt heo,2025-08-13
10238,C185,nước rửa chén,2025-08-13
10238,C185,sữa tươi,2025-08-13
10238,C185,mì gói,2025-08-13
10238,C185,gạo,2025-08-13
10239,C125,cà phê,2025-08-28
10239,C125,bánh quy,2025-08-28
10239,C125,bánh mì,2025-08-28
10239,C125,nước ngọt,2025-08-28
10239,C125,nước suối,2025-08-28
10239,C125,sữa tươi,2025-08-28
10239,C125,bột giặt,2025-08-28
10240,C162,bánh ngọt,2025-08-03
10240,C162,nước mắm,2025-08-03
10240,C162,nước ngọt,2025-08-03
10240,C162,thịt heo,2025-08-03
10240,C162,bánh tráng,2025-08-03
10240,C162,sữa tươi,2025-08-03
10240,C162,bột giặt,2025-08-03
10240,C162,mì gói,2025-08-03
10240,C162,gạo,2025-08-03
10241,C113,bánh ngọt,2025-08-14
10241,C113,nước mắm,2025-08-14
10241,C113,kẹo,2025-08-14
10241,C113,bánh quy,2025-08-14
10241,C113,mì gói,2025-08-14
10241,C113,gạo,2025-08-14
10241,C113,rau cải,2025-08-14
10242,C146,bột canh,2025-08-19
10242,C146,xà phòng,2025-08-19
10242,C146,cà phê,2025-08-19
10242,C146,nước mắm,2025-08-19
10242,C146,bánh quy,2025-08-19
10242,C146,bánh mì,2025-08-19
10242,C146,nước suối,2025-08-19
10242,C146,mì gói,2025-08-19
10242,C146,gạo,2025-08-19
10243,C111,cà phê,2025-08-22
10243,C111,bánh ngọt,2025-08-22
10243,C111,bánh quy,2025-08-22
10243,C111,nước ngọt,2025-08-22
10243,C111,thịt heo,2025-08-22
10243,C111,mì gói,2025-08-22
10244,C162,cà phê,2025-08-22
10244,C162,cá basa,2025-08-22
10244,C162,bánh quy,2025-08-22
10244,C162,đường,2025-08-22
10244,C162,nước ngọt,2025-08-22
10244,C162,nước suối,2025-08-22
10244,C162,sữa tươi,2025-08-22
10244,C162,mì gói,2025-08-22
10245,C180,bột canh,2025-08-15
10245,C180,dầu ăn,2025-08-15
10245,C180,cà phê,2025-08-15
10245,C180,nước mắm,2025-08-15
10245,C180,muối,2025-08-15
10245,C180,trứng gà,2025-08-15
10245,C180,bánh quy,2025-08-15
10245,C180,gạo,2025-08-15
10246,C132,cà phê,2025-08-02
10246,C132,nước mắm,2025-08-02
10246,C132,muối,2025-08-02
10246,C132,bánh quy,2025-08-02
10246,C132,bánh mì,2025-08-02
10246,C132,đường,2025-08-02
10246,C132,nước ngọt,2025-08-02
10246,C132,bánh tráng,2025-08-02
10246,C132,mì gói,2025-08-02
10246,C132,gạo,2025-08-02
10246,C132,rau cải,2025-08-02
10247,C142,dầu ăn,2025-08-06
10247,C142,nước mắm,2025-08-06
10247,C142,kẹo,2025-08-06
10247,C142,bánh mì,2025-08-06
10247,C142,nước ngọt,2025-08-06
10247,C142,nước rửa chén,2025-08-06
10247,C142,sữa tươi,2025-08-06
10247,C142,mì gói,2025-08-06
10247,C142,gạo,2025-08-06
10248,C195,cà phê,2025-08-26
10248,C195,nước mắm,2025-08-26
10248,C195,trứng gà,2025-08-26
10248,C195,bánh quy,2025-08-26
10248,C195,thịt heo,2025-08-26
10248,C195,gạo,2025-08-26
10249,C153,bột canh,2025-08-18
10249,C153,xà phòng,2025-08-18
10249,C153,cà phê,2025-08-18
10249,C153,nước mắm,2025-08-18
10249,C153,bánh quy,2025-08-18
10249,C153,đường,2025-08-18
10249,C153,nước ngọt,2025-08-18
10249,C153,nước suối,2025-08-18
10249,C153,mì gói,2025-08-18
10249,C153,gạo,2025-08-18
10250,C192,dầu ăn,2025-08-15
10250,C192,xà phòng,2025-08-15
10250,C192,cà phê,2025-08-15
10250,C192,bánh quy,2025-08-15
10250,C192,bánh mì,2025-08-15
10250,C192,nước suối,2025-08-15
10250,C192,sữa tươi,2025-08-15
10250,C192,rau cải,2025-08-15
10251,C192,cà phê,2025-08-10
10251,C192,muối,2025-08-10
10251,C192,bánh quy,2025-08-10
10251,C192,đường,2025-08-10
10251,C192,nước ngọt,2025-08-10
10251,C192,bánh tráng,2025-08-10
10251,C192,mì gói,2025-08-10
10252,C188,cá basa,2025-08-06
10252,C188,nước mắm,2025-08-06
10252,C188,bánh mì,2025-08-06
10252,C188,nước ngọt,2025-08-06
10252,C188,nước rửa chén,2025-08-06
10252,C188,sữa tươi,2025-08-06
10252,C188,mì gói,2025-08-06
10252,C188,gạo,2025-08-06
10253,C133,nước mắm,2025-08-25
10253,C133,sữa chua,2025-08-25
10253,C133,bánh mì,2025-08-25
10253,C133,nước ngọt,2025-08-25
10253,C133,bánh tráng,2025-08-25
10253,C133,sữa tươi,2025-08-25
10253,C133,bột giặt,2025-08-25
10253,C133,mì gói,2025-08-25
10253,C133,gạo,2025-08-25
10254,C136,dầu ăn,2025-08-16
10254,C136,cà phê,2025-08-16
10254,C136,bánh quy,2025-08-16
10254,C136,nước ngọt,2025-08-16
10254,C136,mì gói,2025-08-16
10254,C136,kẹo,2025-08-16
10255,C115,cà phê,2025-08-12
10255,C115,cá basa,2025-08-12
10255,C115,bánh mì,2025-08-12
10255,C115,nước ngọt,2025-08-12
10255,C115,sữa tươi,2025-08-12
10255,C115,mì gói,2025-08-12
10255,C115,kẹo,2025-08-12
10256,C157,dầu ăn,2025-08-11
10256,C157,nước mắm,2025-08-11
10256,C157,sữa chua,2025-08-11
10256,C157,bánh mì,2025-08-11
10256,C157,nước ngọt,2025-08-11
10256,C157,nước suối,2025-08-11
10256,C157,sữa tươi,2025-08-11
10256,C157,mì gói,2025-08-11
10256,C157,gạo,2025-08-11
10256,C157,rau cải,2025-08-11
10257,C177,cà phê,2025-08-19
10257,C177,cá basa,2025-08-19
10257,C177,nước mắm,2025-08-19
10257,C177,muối,2025-08-19
10257,C177,bánh quy,2025-08-19
10257,C177,bánh mì,2025-08-19
10257,C177,nước ngọt,2025-08-19
10257,C177,nước rửa chén,2025-08-19
10257,C177,sữa tươi,2025-08-19
10257,C177,mì gói,2025-08-19
10257,C177,gạo,2025-08-19
10257,C177,rau cải,2025-08-19
10258,C150,cà phê,2025-08-13
10258,C150,trứng gà,2025-08-13
10258,C150,muối,2025-08-13
10258,C150,bánh quy,2025-08-13
10258,C150,nước suối,2025-08-13
10259,C164,bột canh,2025-08-29
10259,C164,dầu ăn,2025-08-29
10259,C164,cà phê,2025-08-29
10259,C164,bánh quy,2025-08-29
10259,C164,bánh mì,2025-08-29
10259,C164,nước ngọt,2025-08-29
10259,C164,nước rửa chén,2025-08-29
10259,C164,sữa tươi,2025-08-29
10259,C164,rau cải,2025-08-29
10260,C102,bột canh,2025-08-11
10260,C102,cà phê,2025-08-11
10260,C102,muối,2025-08-11
10260,C102,bánh quy,2025-08-11
10260,C102,bánh mì,2025-08-11
10260,C102,nước ngọt,2025-08-11
10260,C102,sữa tươi,2025-08-11
10260,C102,mì gói,2025-08-11
10261,C122,bột canh,2025-08-01
10261,C122,xà phòng,2025-08-01
10261,C122,cà phê,2025-08-01
10261,C122,nước mắm,2025-08-01
10261,C122,bánh quy,2025-08-01
10261,C122,nước rửa chén,2025-08-01
10261,C122,mì gói,2025-08-01
10262,C142,bột canh,2025-08-12
10262,C142,cà phê,2025-08-12
10262,C142,nước mắm,2025-08-12
10262,C142,bánh quy,2025-08-12
10262,C142,bánh mì,2025-08-12
10262,C142,đường,2025-08-12
10262,C142,thịt heo,2025-08-12
10262,C142,sữa tươi,2025-08-12
10262,C142,bột giặt,2025-08-12
10262,C142,gạo,2025-08-12
10263,C150,cà phê,2025-08-20
10263,C150,nước mắm,2025-08-20
10263,C150,muối,2025-08-20
10263,C150,bánh quy,2025-08-20
10263,C150,nước ngọt,2025-08-20
10263,C150,bánh tráng,2025-08-20
10263,C150,mì gói,2025-08-20
10263,C150,gạo,2025-08-20
10264,C173,cà phê,2025-08-23
10264,C173,bánh ngọt,2025-08-23
10264,C173,nước mắm,2025-08-23
10264,C173,trứng gà,2025-08-23
10264,C173,kẹo,2025-08-23
10264,C173,bánh quy,2025-08-23
10264,C173,bánh mì,2025-08-23
10264,C173,nước ngọt,2025-08-23
10264,C173,sữa tươi,2025-08-23
10264,C173,mì gói,2025-08-23
10264,C173,gạo,2025-08-23
10264,C173,rau cải,2025-08-23
10265,C142,dầu ăn,2025-08-08
10265,C142,xà phòng,2025-08-08
10265,C142,cà phê,2025-08-08
10265,C142,nước mắm,2025-08-08
10265,C142,bánh quy,2025-08-08
10265,C142,nước ngọt,2025-08-08
10265,C142,mì gói,2025-08-08
10265,C142,gạo,2025-08-08
10266,C108,cà phê,2025-08-17
10266,C108,bánh quy,2025-08-17
10266,C108,đường,2025-08-17
10266,C108,nước ngọt,2025-08-17
10266,C108,nước suối,2025-08-17
10266,C108,mì gói,2025-08-17
10267,C153,cà phê,2025-08-03
10267,C153,bánh ngọt,2025-08-03
10267,C153,bánh quy,2025-08-03
10267,C153,bánh mì,2025-08-03
10267,C153,đường,2025-08-03
10267,C153,nước ngọt,2025-08-03
10267,C153,sữa tươi,2025-08-03
10267,C153,mì gói,2025-08-03
10268,C133,dầu ăn,2025-08-23
10268,C133,cà phê,2025-08-23
10268,C133,nước mắm,2025-08-23
10268,C133,trứng gà,2025-08-23
10268,C133,bánh quy,2025-08-23
